user_id,education_level,field_of_study,percentage,has_ehr,has_hl7_fhir,has_medical_imaging,has_healthcare_security,has_telemedicine,has_iot_sensors,has_drone_ops,has_precision_ag,has_crop_modeling,has_soil_analysis,has_gis,has_smart_grid,has_traffic_mgmt,has_urban_iot,has_building_auto,num_courses,avg_course_grade,courses_names,num_projects,avg_project_complexity,num_certifications,certification_names,has_communication,has_teamwork,has_problem_solving,has_leadership,target_sector,target_role,skill_gap_score,time_to_ready_months,top_missing_skill
U0069,3,Agriculture,94.61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,95.17,Computer Vision; AI Fundamentals; Data Mining; Advanced Algorithms; Mobile Development; Web Development; Big Data Analytics; Data Structures; Distributed Systems; Operating Systems; Database Systems,3,2.36,8,Google Cloud Professional; Data Science Council Certified; Power BI Data Analyst; AWS Solutions Architect; Scrum Master; Advanced Analytics Certification; Product Owner Certification; PMP,1,0,1,1,Agriculture,Soil Science Data Analyst,3,1,Lab Protocols
U0070,4,Computer Science,73.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,78.77,Computer Vision; Statistics; Data Mining; Mobile Development; Advanced Algorithms; Big Data Analytics; Data Structures; Operating Systems; IoT Systems; Software Engineering; Distributed Systems,8,1.9,7,Google Cloud Professional; Certified Ethical Hacker; Cisco CCNA; Certified Analytics Professional; CompTIA Security+; Azure Fundamentals; Advanced Analytics Certification,1,0,0,0,Healthcare,Clinical Data Analyst,28,7,Clinical Trials
U0071,2,Electrical Engineering,76.21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,69.04,AI Fundamentals; Data Mining; Operating Systems; Machine Learning; Big Data Analytics; Software Engineering; Natural Language Processing,3,2.19,8,Azure Fundamentals; Scrum Master; Tableau Desktop Specialist; AWS Solutions Architect; PMP; TensorFlow Developer; CISSP; Product Owner Certification,0,0,0,1,Urban,Smart Grid Engineer,7,2,Grid Stability
U0072,2,Agriculture,80.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,71.07,Big Data Analytics; Distributed Systems; Operating Systems; Statistics; Machine Learning; Natural Language Processing; IoT Systems,8,2.57,6,Certified Analytics Professional; Advanced Analytics Certification; Google Cloud Professional; Certified Ethical Hacker; PMP; Data Science Council Certified,1,0,0,1,Urban,Building Automation Engineer,27,9,HVAC Control
U0073,4,Information Technology,88.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,90.91,Computer Vision; Natural Language Processing; Advanced Algorithms; Data Mining; Cloud Architecture; Deep Learning; IoT Systems; Mobile Development; Network Security; Machine Learning,3,1.38,4,TensorFlow Developer; PMP; Certified Analytics Professional; CompTIA Security+,1,0,0,0,Healthcare,Population Health Analyst,0,2,Epidemiology
U0074,4,Data Science,86.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,85.87,Mobile Development; Web Development; Network Security; Statistics; Database Systems; Data Mining; Data Structures; Deep Learning; Software Engineering; Distributed Systems; AI Fundamentals,7,1.63,4,Certified Ethical Hacker; AWS Solutions Architect; Advanced Analytics Certification; Product Owner Certification,1,1,0,0,Agriculture,Crop Analytics Engineer,33,10,Agricultural Statistics
U0075,3,Software Engineering,73.29,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,65.81,Network Security; Distributed Systems; Cloud Architecture; Statistics; Computer Vision; Web Development; IoT Systems; Machine Learning; Operating Systems; Big Data Analytics,3,2.89,1,AWS Solutions Architect,1,0,0,0,Healthcare,EHR Integration Specialist,10,3,API Integration
U0076,4,Information Technology,60.32,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,62.83,Operating Systems; Machine Learning; Natural Language Processing,10,2.44,5,AWS Solutions Architect; Certified Analytics Professional; Power BI Data Analyst; Google Cloud Professional; Azure Fundamentals,0,0,0,0,Urban,Urban Planning Data Analyst,24,5,Demographics Analysis
U0077,4,Mechanical Engineering,68.83,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7,69.46,Computer Vision; Data Mining; Big Data Analytics; Data Structures; Advanced Algorithms; Software Engineering; Web Development,9,1.11,1,CompTIA Security+,0,1,1,1,Agriculture,Agricultural IoT Developer,13,4,Sensor Networks
U0078,4,Data Science,91.32,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,94.81,Big Data Analytics; Data Mining; Distributed Systems; IoT Systems; Machine Learning; AI Fundamentals; Mobile Development,4,2.5,7,Google Cloud Professional; TOGAF; Advanced Analytics Certification; TensorFlow Developer; CISSP; Certified Analytics Professional; PMP,1,1,0,0,Healthcare,Clinical Data Analyst,25,3,Statistical Methods
U0079,4,Agriculture,94.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,98.63,IoT Systems; Machine Learning; Web Development; Software Engineering; Database Systems; AI Fundamentals; Distributed Systems; Deep Learning; Advanced Algorithms,8,1.37,2,TOGAF; Scrum Master,0,0,1,0,Healthcare,Medical Imaging Specialist,0,2,3D Reconstruction
U0080,3,Agriculture,87.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88.86,AI Fundamentals; Cloud Architecture; Computer Vision; Distributed Systems; Advanced Algorithms; Database Systems; Web Development; Data Structures,10,1.82,2,Tableau Desktop Specialist; Google Cloud Professional,1,1,0,1,Healthcare,Population Health Analyst,0,1,Public Health Data
U0081,3,Agricultural Engineering,87.27,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10,79.46,Distributed Systems; Operating Systems; Web Development; Natural Language Processing; Cloud Architecture; Database Systems; Data Structures; Data Mining; Big Data Analytics; Software Engineering,5,2.44,8,PMP; Data Science Council Certified; Azure Fundamentals; Google Cloud Professional; Certified Ethical Hacker; AWS Solutions Architect; Advanced Analytics Certification; CompTIA Security+,1,1,1,1,Urban,Traffic Management Specialist,0,2,Simulation Software
U0082,3,Mathematics,94.1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,10,98.62,Database Systems; IoT Systems; Data Structures; Web Development; Operating Systems; Deep Learning; Advanced Algorithms; Distributed Systems; Data Mining; Mobile Development,5,2.18,3,AWS Solutions Architect; Data Science Council Certified; Tableau Desktop Specialist,0,1,1,0,Healthcare,Telemedicine Developer,0,2,Real-time Systems
U0083,3,Mathematics,77.48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,74.22,Statistics; Data Structures; Deep Learning; Operating Systems,10,1.07,6,Google Cloud Professional; CISSP; Power BI Data Analyst; TensorFlow Developer; Cisco CCNA; Data Science Council Certified,1,0,0,1,Urban,GIS Specialist,39,11,Spatial Statistics
U0084,3,Public Health,75.07,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10,70.68,Software Engineering; Deep Learning; Cloud Architecture; Network Security; Machine Learning; Database Systems; Data Mining; Natural Language Processing; Advanced Algorithms; Data Structures,3,2.66,3,Tableau Desktop Specialist; TOGAF; CompTIA Security+,1,0,1,1,Healthcare,Medical Imaging Specialist,8,3,Medical Image Processing
U0085,3,Data Science,75.34,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,75.5,Distributed Systems; Database Systems; Deep Learning; Big Data Analytics,10,1.32,7,Data Science Council Certified; Scrum Master; Power BI Data Analyst; PMP; Cisco CCNA; Google Cloud Professional; Tableau Desktop Specialist,1,1,0,0,Urban,Urban Planning Data Analyst,11,2,Demographics Analysis
U0086,3,Statistics,75.03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,69.92,Software Engineering; AI Fundamentals; Web Development; Statistics; Deep Learning; IoT Systems; Distributed Systems; Mobile Development,8,2.22,6,Tableau Desktop Specialist; Data Science Council Certified; TOGAF; Google Cloud Professional; Cisco CCNA; Advanced Analytics Certification,1,0,0,1,Healthcare,Clinical Data Analyst,20,2,Clinical Trials
U0087,2,Software Engineering,70.69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,67.99,Natural Language Processing; Distributed Systems; Big Data Analytics; Statistics; Cloud Architecture,4,1.37,8,Azure Fundamentals; Tableau Desktop Specialist; AWS Solutions Architect; Scrum Master; Google Cloud Professional; CISSP; PMP; Product Owner Certification,1,1,1,1,Healthcare,Healthcare Security Analyst,16,5,Security Auditing
U0088,4,Civil Engineering,77.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,78.81,Big Data Analytics; Statistics; Deep Learning; AI Fundamentals; Mobile Development,3,1.54,6,Azure Fundamentals; Data Science Council Certified; Product Owner Certification; CISSP; PMP; Advanced Analytics Certification,0,1,0,1,Healthcare,Healthcare ML Engineer,23,3,Medical Data Standards
U0089,3,Environmental Engineering,90.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,89.42,Advanced Algorithms; Big Data Analytics; Data Mining; Network Security; Web Development,6,2.19,3,Cisco CCNA; TOGAF; Certified Ethical Hacker,1,0,0,1,Healthcare,EHR Integration Specialist,13,5,Interoperability
U0090,2,Electrical Engineering,90.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,89.01,Web Development; Operating Systems; Data Structures; Software Engineering; Data Mining,3,1.81,5,Tableau Desktop Specialist; Data Science Council Certified; Scrum Master; CompTIA Security+; TOGAF,0,0,1,1,Healthcare,Healthcare IT Manager,16,5,Healthcare Operations
U0091,2,Public Health,78.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,77.37,Big Data Analytics; Statistics; IoT Systems; Data Mining; Machine Learning; Natural Language Processing; Deep Learning; Database Systems; Software Engineering; Operating Systems; Computer Vision,9,1.91,4,Certified Ethical Hacker; TOGAF; Google Cloud Professional; Certified Analytics Professional,1,0,1,1,Healthcare,Population Health Analyst,35,10,Epidemiology
U0092,2,Environmental Engineering,83.26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,83.82,Machine Learning; Advanced Algorithms; Statistics; Computer Vision,4,2.19,8,AWS Solutions Architect; Advanced Analytics Certification; Tableau Desktop Specialist; CompTIA Security+; Azure Fundamentals; PMP; Google Cloud Professional; Scrum Master,0,0,1,0,Urban,Urban IoT Developer,27,6,Smart Infrastructure
U0093,4,Public Health,63.58,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,65.58,Software Engineering; Network Security; Advanced Algorithms; Cloud Architecture; Big Data Analytics; Deep Learning; Mobile Development; IoT Systems; Database Systems; AI Fundamentals; Data Mining; Web Development,4,2.5,7,Tableau Desktop Specialist; Certified Analytics Professional; CompTIA Security+; Power BI Data Analyst; Google Cloud Professional; CISSP; Certified Ethical Hacker,0,0,1,0,Agriculture,Drone Operations Specialist,5,1,Aerial Imaging
U0094,4,Electrical Engineering,67.19,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,10,67.78,Computer Vision; Deep Learning; Machine Learning; Network Security; Software Engineering; Distributed Systems; Big Data Analytics; Advanced Algorithms; Mobile Development; Statistics,7,2.09,8,Google Cloud Professional; AWS Solutions Architect; TOGAF; Azure Fundamentals; TensorFlow Developer; Certified Ethical Hacker; CISSP; Power BI Data Analyst,0,1,1,1,Urban,Traffic Management Specialist,9,3,Traffic Modeling
U0095,3,Agriculture,74.08,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11,68.98,Big Data Analytics; Computer Vision; Mobile Development; Operating Systems; Network Security; Statistics; AI Fundamentals; Machine Learning; Data Structures; Data Mining; Advanced Algorithms,3,1.91,1,TOGAF,0,0,0,0,Urban,Urban IoT Developer,8,1,Urban Sensor Networks
U0096,4,Computer Science,65.73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,62.92,Computer Vision; Web Development; Big Data Analytics; Statistics; Database Systems; Natural Language Processing; Distributed Systems; Machine Learning; Software Engineering,4,1.74,5,CISSP; Advanced Analytics Certification; TensorFlow Developer; Tableau Desktop Specialist; Product Owner Certification,0,0,0,0,Agriculture,Agricultural IoT Developer,30,6,Edge Computing
U0097,2,Civil Engineering,72.74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,68.98,IoT Systems; Web Development; Computer Vision; Network Security; Data Mining; Natural Language Processing,2,1.36,1,Power BI Data Analyst,0,1,1,1,Healthcare,Healthcare IT Manager,23,3,Budget Planning
U0098,3,Data Science,79.36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,78.24,Statistics; Advanced Algorithms; Database Systems; Cloud Architecture; Machine Learning; Natural Language Processing; Software Engineering; AI Fundamentals,10,1.69,6,AWS Solutions Architect; Power BI Data Analyst; Certified Analytics Professional; Tableau Desktop Specialist; Data Science Council Certified; Certified Ethical Hacker,0,0,0,1,Healthcare,Healthcare Security Analyst,19,2,Threat Detection
U0099,3,Computer Science,94.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,98.66,Computer Vision; AI Fundamentals; Deep Learning; Cloud Architecture; IoT Systems; Operating Systems; Advanced Algorithms; Data Mining; Mobile Development; Software Engineering,2,1.87,3,Scrum Master; TOGAF; Certified Ethical Hacker,1,1,1,1,Healthcare,Telemedicine Developer,18,6,Remote Monitoring
U0100,3,Electrical Engineering,68.18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,61.59,Network Security; Advanced Algorithms; Software Engineering; Mobile Development; Database Systems; Cloud Architecture; Data Mining; Data Structures; Computer Vision,6,2.65,1,PMP,1,0,0,0,Healthcare,Healthcare IT Manager,7,2,Healthcare Operations
U0101,3,Agricultural Engineering,77.97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,74.9,Cloud Architecture; AI Fundamentals; Machine Learning; Data Mining,5,1.26,7,Tableau Desktop Specialist; Google Cloud Professional; TOGAF; Data Science Council Certified; Certified Ethical Hacker; Azure Fundamentals; AWS Solutions Architect,0,0,1,0,Urban,GIS Specialist,6,2,Remote Sensing
U0102,2,Public Health,71.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,67.34,Operating Systems; Distributed Systems; Network Security,5,2.82,5,Product Owner Certification; Data Science Council Certified; TensorFlow Developer; Google Cloud Professional; AWS Solutions Architect,0,1,1,1,Healthcare,EHR Integration Specialist,28,8,HL7 FHIR
U0103,4,Civil Engineering,62.13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,63.42,Statistics; Network Security; Deep Learning; IoT Systems; Advanced Algorithms; Cloud Architecture; Computer Vision; Machine Learning,7,2.19,5,Azure Fundamentals; TensorFlow Developer; Product Owner Certification; CompTIA Security+; Power BI Data Analyst,0,0,0,0,Agriculture,Soil Science Data Analyst,36,6,Nutrient Analysis
U0104,4,Software Engineering,69.33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,64.56,Network Security; Machine Learning; Big Data Analytics; Cloud Architecture; Mobile Development; AI Fundamentals; Data Structures; Database Systems; Web Development; Statistics; Computer Vision; Deep Learning,2,1.18,4,Scrum Master; AWS Solutions Architect; Product Owner Certification; Advanced Analytics Certification,0,1,0,0,Urban,Smart City Solutions Architect,19,2,Integration Architecture
U0105,3,Agriculture,66.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,67.9,Data Structures; AI Fundamentals; IoT Systems; Mobile Development; Distributed Systems; Computer Vision; Operating Systems; Network Security,8,2.58,6,CompTIA Security+; Tableau Desktop Specialist; CISSP; Cisco CCNA; TOGAF; Google Cloud Professional,1,1,1,0,Agriculture,AgriTech Product Manager,11,3,Market Analysis
U0106,2,Agriculture,60.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,60.53,Statistics; Cloud Architecture; IoT Systems; Computer Vision; AI Fundamentals; Distributed Systems; Operating Systems; Big Data Analytics; Deep Learning; Data Mining; Data Structures; Database Systems,2,1.53,4,Google Cloud Professional; Tableau Desktop Specialist; Certified Ethical Hacker; Power BI Data Analyst,0,0,0,1,Urban,Smart Grid Engineer,34,6,Microgrid Design
U0107,3,Agriculture,74.69,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,74.45,Database Systems; Distributed Systems; Software Engineering; Computer Vision; Data Structures; Operating Systems; Machine Learning; Cloud Architecture; Deep Learning; Natural Language Processing; Network Security; Data Mining,3,1.68,7,CompTIA Security+; Google Cloud Professional; Product Owner Certification; Azure Fundamentals; Advanced Analytics Certification; TOGAF; Tableau Desktop Specialist,1,0,1,0,Healthcare,Population Health Analyst,6,1,Public Health Data
U0108,4,Agricultural Engineering,65.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,63.12,AI Fundamentals; Data Mining; Data Structures; Statistics; Computer Vision; Machine Learning; Distributed Systems,2,1.86,5,TensorFlow Developer; PMP; Azure Fundamentals; AWS Solutions Architect; CISSP,0,1,0,1,Healthcare,Healthcare Security Analyst,31,8,PHI Protection
U0109,2,Electrical Engineering,87.47,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,5,84.16,Web Development; Software Engineering; Natural Language Processing; Big Data Analytics; AI Fundamentals,6,2.13,3,CISSP; Google Cloud Professional; Cisco CCNA,1,1,0,0,Agriculture,Smart Farming Consultant,0,2,Technology Adoption
U0110,3,Mechanical Engineering,74.65,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,11,73.22,Deep Learning; Cloud Architecture; AI Fundamentals; Software Engineering; Computer Vision; Statistics; Big Data Analytics; Data Structures; Operating Systems; Machine Learning; Advanced Algorithms,3,2.98,7,PMP; Certified Ethical Hacker; Certified Analytics Professional; TOGAF; TensorFlow Developer; CompTIA Security+; Azure Fundamentals,0,1,1,1,Urban,Urban Planning Data Analyst,6,3,SQL for Urban Data
U0111,3,Mechanical Engineering,76.04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,74.48,AI Fundamentals; Mobile Development; Network Security; Operating Systems,6,1.77,8,TensorFlow Developer; Azure Fundamentals; Google Cloud Professional; Certified Ethical Hacker; PMP; Data Science Council Certified; TOGAF; Cisco CCNA,1,0,1,1,Healthcare,Population Health Analyst,34,13,Health Outcomes
U0112,4,Software Engineering,61.73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,66.54,Database Systems; Cloud Architecture; Mobile Development; Software Engineering,7,1.54,7,Google Cloud Professional; PMP; Scrum Master; CISSP; TensorFlow Developer; Tableau Desktop Specialist; Data Science Council Certified,1,0,0,0,Agriculture,Agricultural IoT Developer,8,2,Edge Computing
U0113,3,Agriculture,77.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,74.59,Network Security; Advanced Algorithms; Web Development,7,2.65,7,CISSP; AWS Solutions Architect; Advanced Analytics Certification; CompTIA Security+; Scrum Master; TOGAF; Power BI Data Analyst,0,1,1,1,Healthcare,Healthcare ML Engineer,21,2,Clinical NLP
U0114,2,Electrical Engineering,86.21,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,86.38,Web Development; Operating Systems; Deep Learning; Machine Learning; Natural Language Processing; Data Structures,2,1.95,3,CompTIA Security+; AWS Solutions Architect; CISSP,1,1,1,1,Urban,Energy Systems Engineer,0,1,Smart Grid Technology
U0115,3,Environmental Engineering,76.06,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,12,75.2,Mobile Development; AI Fundamentals; Statistics; Computer Vision; Distributed Systems; Cloud Architecture; IoT Systems; Software Engineering; Operating Systems; Data Structures; Big Data Analytics; Natural Language Processing,4,2.03,4,Azure Fundamentals; Power BI Data Analyst; Cisco CCNA; CompTIA Security+,0,0,1,1,Healthcare,EHR Integration Specialist,20,5,Interoperability
U0116,3,Agricultural Engineering,74.16,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,8,71.77,Distributed Systems; Natural Language Processing; Big Data Analytics; Mobile Development; Data Mining; Database Systems; Computer Vision; Network Security,6,2.45,3,Cisco CCNA; Google Cloud Professional; CISSP,1,0,1,1,Urban,Smart City Solutions Architect,10,3,Stakeholder Management
